OBSID,Objname,RAdeg,DEdeg
982501112,J054147.05-021637.9,85.44605,-2.277219
982501121,J054236.42-022039.8,85.65175,-2.344409
982501128,J054044.82-021150.1,85.18679,-2.197255
982501131,J054143.17-020354.3,85.42988,-2.065084
982501137,J054005.92-020327.1,85.0247,-2.057553
982501146,J054101.88-015857.6,85.25787,-1.98268
982501173,J054347.22-022721.6,85.94678,-2.456025
982501209,J054039.31-022646.1,85.1638,-2.446158
982501219,J053939.37-021704.5,84.91408,-2.284585
982501237,J054406.70-015115.5,86.02795,-1.854327
982502001,J053412.82-012037.8,83.55345,-1.34385
982502003,J053456.92-012254.7,83.7372,-1.381867
982502048,J053735.43-012504.2,84.39763,-1.41786
982502063,J053555.44-011331.9,83.981,-1.225533
982502070,J053539.16-011149.1,83.91319,-1.196975
982502073,J053530.15-011830.0,83.87566,-1.308341
982502094,J053540.09-014201.5,83.91707,-1.70042
982502153,J053814.11-021559.7,84.55882,-2.2666
982502162,J053901.37-021827.4,84.75572,-2.307627
982502168,J053829.16-021615.7,84.62151,-2.271044
982502222,J053935.47-015903.3,84.89783,-1.984274
982502240,J053913.01-012721.2,84.80421,-1.455906
982502249,J053805.81-013356.0,84.52423,-1.565573
982503014,J053945.64-003557.2,84.94019,-0.5992359
982503028,J053821.44-003344.7,84.58934,-0.5624227
982503069,J053706.24+000855.1,84.27603,0.1486442
982503076,J053713.06-001152.7,84.30443,-0.1979982
982503078,J053759.81-000620.4,84.49922,-0.1056871
982504038,J054118.52+002725.5,85.32718,0.4570998
982504204,J054349.74+003535.6,85.95729,0.5932467
982505005,J054034.17-012153.9,85.1424,-1.364981
982505008,J054025.09-011604.2,85.10455,-1.267843
982505012,J054040.30-011833.1,85.16794,-1.309214
982505064,J054228.53-004205.7,85.61888,-0.7016014
982505152,J053743.56-004556.2,84.43152,-0.7656361
982505237,J053951.20-004354.9,84.96334,-0.7319232
982508046,J054618.89-000538.1,86.57873,-0.0939352
982508195,J054512.30-011336.8,86.30126,-1.2269
982509001,J054645.81+001702.4,86.69091,0.2840185
982509015,J054612.67+001113.0,86.5528,0.1869533
982509017,J054609.25+001332.8,86.53857,0.2257828
982509126,J054644.09+001803.0,86.68372,0.3008582
982509198,J054735.76+003839.8,86.89901,0.6444076
982510030,J053520.27-005014.4,83.83446,-0.8373576
982510036,J053434.68-005134.0,83.64454,-0.8594652
982510066,J053630.68-001843.9,84.12784,-0.3122138
982510080,J053530.84-001052.9,83.87852,-0.1813667
982510112,J053520.17-004213.7,83.83405,-0.703831
982510121,J053427.63-004405.3,83.61514,-0.7348294
982510142,J053408.22-003129.8,83.53428,-0.5249539
982510161,J053546.00-005752.2,83.94167,-0.96451
982510179,J053318.67-003614.1,83.32782,-0.6039265
982510180,J053619.79-003044.3,84.08248,-0.5123312
982510203,J053343.26-010834.7,83.43026,-1.142983
982511020,J054027.22+015906.6,85.11343,1.985184
982513242,J054801.06+003430.0,87.00445,0.5750248
982514046,J053405.73+000905.4,83.5239,0.1515277
982516051,J053742.74+014054.1,84.42811,1.681714
983302124,J120055.78+111542.8,180.23242,11.261916
984801065,J043556.83+235205.0,68.9868164,23.8680687
984801066,J043540.94+241108.8,68.9206238,24.1858044
984802037,J043150.57+242417.7,67.9607162,24.4049377
984802053,J043029.59+242644.9,67.6233215,24.4458122
984802237,J043306.63+240955.0,68.277626,24.1652908
984802247,J043334.56+242105.8,68.3940125,24.3516254
984803047,J043339.07+252038.0,68.4128189,25.3439159
984803092,J043158.45+254330.0,67.9935455,25.7250042
984803142,J043354.71+261327.4,68.4779663,26.2243023
984803151,J043243.07+255231.0,68.1794739,25.8752842
984803213,J043336.79+260949.0,68.4033127,26.1636314
984804157,J043619.10+254258.9,69.0795898,25.7163887
984804240,J043920.94+254501.5,69.8372574,25.7504444
984805095,J043558.81+243840.4,68.9950714,24.6445713
984805124,J043455.42+242853.0,68.7309265,24.4813995
984808058,J044205.48+252256.2,70.5228729,25.3822861
984808110,J044104.71+245106.0,70.2696609,24.8516769
984809021,J044049.50+255118.9,70.2062912,25.8552685
984810222,J042936.06+243555.5,67.4002686,24.598772
984814058,J042951.55+260644.8,67.4648209,26.1124592
984814133,J042920.70+263340.4,67.3362656,26.5612316
984815067,J043304.51+263337.0,68.2688141,26.5602894
984816189,J043114.43+271017.9,67.8101654,27.1716442
985908224,J062920.16+172516.7,97.3340162,17.4213246
996207041?,J070057.83-033514.4,105.24097,-3.5873467
1011704081,J185130.30+153354.6,282.87627,15.565172
1043112057,J032512.59+305922.0,51.302467,30.989446
1043112246,J032506.72+310652.7,51.278031,31.114639
1043115003,J031820.71+300247.6,49.586313,30.046576
1043702018,J224916.27+754943.7,342.3178,75.82882
1043711078,J231618.33+784155.9,349.0764,78.69888
1043711175,J230822.22+790823.6,347.0926,79.13991
1044507118?,J201149.97+075336.2,302.95824,7.8933977
1045101027,J054221.24-015910.6,85.5885,-1.986289
1045101030,J054304.55-020906.4,85.76899,-2.151799
1045101043,J054209.06-020817.4,85.53775,-2.138167
1045101048,J054152.58-020351.5,85.46912,-2.064333
1045101059,J054042.81-014717.1,85.17841,-1.788098
1045101069,J054124.24-014935.0,85.35104,-1.826396
1045101088,J054154.51-014313.9,85.47716,-1.720552
1045101106,J054124.51-022236.4,85.35214,-2.376799
1045101112,J054147.05-021637.9,85.44605,-2.277219
1045101128,J054044.82-021150.1,85.18679,-2.197255
1045101131,J054143.17-020354.3,85.42988,-2.065084
1045101137,J054005.92-020327.1,85.0247,-2.057553
1045101146,J054101.88-015857.6,85.25787,-1.98268
1045101173,J054347.22-022721.6,85.94678,-2.456025
1045101211,J053940.17-022048.0,84.91738,-2.346677
1045101219,J053939.37-021704.5,84.91408,-2.284585
1045101223,J053924.56-022044.1,84.85236,-2.345602
1045102001,J053412.82-012037.8,83.55345,-1.34385
1045102003,J053456.92-012254.7,83.7372,-1.381867
1045102048,J053735.43-012504.2,84.39763,-1.41786
1045102070,J053539.16-011149.1,83.91319,-1.196975
1045102073,J053530.15-011830.0,83.87566,-1.308341
1045102076,J053539.14-014322.2,83.91312,-1.72286
1045102088,J053520.93-013202.2,83.83724,-1.533945
1045102121,J053802.61-020444.6,84.51088,-2.079059
1045102139,J054032.39-014237.9,85.13496,-1.710544
1045102150,J053934.78-013211.9,84.89495,-1.536651
1045102153,J053814.11-021559.7,84.55882,-2.2666
1045102162,J053901.37-021827.4,84.75572,-2.307627
1045102187,J053756.30-014255.5,84.4846,-1.715421
1045102222,J053935.47-015903.3,84.89783,-1.984274
1045102249,J053805.81-013356.0,84.52423,-1.565573
1045103014,J053945.64-003557.2,84.94019,-0.5992359
1045103028,J053821.44-003344.7,84.58934,-0.5624227
1045103069,J053706.24+000855.1,84.27603,0.1486442
1045103076,J053713.06-001152.7,84.30443,-0.1979982
1045103078,J053759.81-000620.4,84.49922,-0.1056871
1045103168,J053837.72+000139.1,84.65717,0.0275388
1045103227,J053702.15-002835.5,84.25896,-0.4765293
1045103249,J053654.51-002505.0,84.22715,-0.4180768
1045104076,J054330.32-002900.7,85.87634,-0.4835395
1045104179,J054349.74+003535.6,85.95729,0.5932467
1045104250,J054118.52+002725.5,85.32718,0.4570998
1045105005,J054034.17-012153.9,85.1424,-1.364981
1045105012,J054040.30-011833.1,85.16794,-1.309214
1045105023,J054102.47-011738.0,85.26031,-1.293891
1045105064,J054228.53-004205.7,85.61888,-0.7016014
1045105202,J053919.27-010358.1,84.83031,-1.066151
1045105237,J053951.20-004354.9,84.96334,-0.7319232
1045108046,J054618.89-000538.1,86.57873,-0.0939352
1045108048,J054607.88-001156.8,86.53284,-0.1991351
1045108178,J054503.35-011003.7,86.26396,-1.167709
1045108195,J054512.30-011336.8,86.30126,-1.2269
1045109001,J054645.81+001702.4,86.69091,0.2840185
1045109015,J054612.67+001113.0,86.5528,0.1869533
1045109017,J054609.25+001332.8,86.53857,0.2257828
1045109126,J054644.09+001803.0,86.68372,0.3008582
1045109191,J054717.27+003821.3,86.82198,0.6392617
1045109198,J054735.76+003839.8,86.89901,0.6444076
1045109217,J054557.38+002022.1,86.48912,0.3394921
1045109233,J054650.22+000439.6,86.70927,0.0776819
1045110027,J053730.01-004851.8,84.37508,-0.8143994
1045110030,J053520.27-005014.4,83.83446,-0.8373576
1045110033,J053558.01-005419.5,83.99174,-0.9054322
1045110036,J053434.68-005134.0,83.64454,-0.8594652
1045110066,J053630.68-001843.9,84.12784,-0.3122138
1045110069,J053301.72-002102.6,83.25717,-0.3507483
1045110080,J053530.84-001052.9,83.87852,-0.1813667
1045110107,J053508.69-004343.9,83.78624,-0.7288767
1045110112,J053520.17-004213.7,83.83405,-0.703831
1045110116,J053410.33-004714.7,83.54308,-0.7874371
1045110121,J053427.63-004405.3,83.61514,-0.7348294
1045110142,J053408.22-003129.8,83.53428,-0.5249539
1045110147,J053446.86-002612.5,83.69525,-0.4368243
1045110149,J053552.98-002346.1,83.97079,-0.3961513
1045110161,J053546.00-005752.2,83.94167,-0.96451
1045110182,J053442.83-002742.4,83.67847,-0.4617879
1045110194,J053705.90-003223.7,84.27462,-0.5399403
1045110235,J053708.81-003554.5,84.28674,-0.5984948
1045111020,J054027.22+015906.6,85.11343,1.985184
1045112153,J054902.36+010731.0,87.25986,1.125305
1045113242,J054801.06+003430.0,87.00445,0.5750248
1045114046,J053405.73+000905.4,83.5239,0.1515277
1045115148,J054253.72+005457.9,85.72385,0.9160878
1045115194,J054148.21+004247.6,85.4509,0.7132325
1045203076,J202415.65+404408.6,306.0652161,40.7357254
1045205086,J202954.69+395222.1,307.4779053,39.8728218
1045211178,J203040.79+424644.5,307.6699829,42.7790527
1045411060?,J032538.69+570821.1,51.411233,57.139221
1045503098?,J200709.54+371159.9,301.78979,37.199983
1045512027,J202109.65+390520.9,305.29024,39.089149
1045513072,J202607.23+372253.2,306.53014,37.381466
1045801027,J054221.24-015910.6,85.5885,-1.986289
1045801030,J054304.55-020906.4,85.76899,-2.151799
1045801043,J054209.06-020817.4,85.53775,-2.138167
1045801048,J054152.58-020351.5,85.46912,-2.064333
1045801059,J054042.81-014717.1,85.17841,-1.788098
1045801069,J054124.24-014935.0,85.35104,-1.826396
1045801088,J054154.51-014313.9,85.47716,-1.720552
1045801106,J054124.51-022236.4,85.35214,-2.376799
1045801112,J054147.05-021637.9,85.44605,-2.277219
1045801121,J054236.42-022039.8,85.65175,-2.344409
1045801128,J054044.82-021150.1,85.18679,-2.197255
1045801131,J054143.17-020354.3,85.42988,-2.065084
1045801137,J054005.92-020327.1,85.0247,-2.057553
1045801146,J054101.88-015857.6,85.25787,-1.98268
1045801173,J054347.22-022721.6,85.94678,-2.456025
1045801211,J053940.17-022048.0,84.91738,-2.346677
1045801219,J053939.37-021704.5,84.91408,-2.284585
1045801223,J053924.56-022044.1,84.85236,-2.345602
1045802001,J053412.82-012037.8,83.55345,-1.34385
1045802003,J053456.92-012254.7,83.7372,-1.381867
1045802048,J053735.43-012504.2,84.39763,-1.41786
1045802070,J053539.16-011149.1,83.91319,-1.196975
1045802073,J053530.15-011830.0,83.87566,-1.308341
1045802076,J053539.14-014322.2,83.91312,-1.72286
1045802088,J053520.93-013202.2,83.83724,-1.533945
1045802094,J053540.09-014201.5,83.91707,-1.70042
1045802121,J053802.61-020444.6,84.51088,-2.079059
1045802139,J054032.39-014237.9,85.13496,-1.710544
1045802141,J053957.97-013155.4,84.99155,-1.532059
1045802150,J053934.78-013211.9,84.89495,-1.536651
1045802153,J053814.11-021559.7,84.55882,-2.2666
1045802162,J053901.37-021827.4,84.75572,-2.307627
1045802187,J053756.30-014255.5,84.4846,-1.715421
1045802192,J053656.31-014158.9,84.23463,-1.699713
1045802214,J053940.26-015523.6,84.91776,-1.923234
1045802222,J053935.47-015903.3,84.89783,-1.984274
1045802249,J053805.81-013356.0,84.52423,-1.565573
1045803014,J053945.64-003557.2,84.94019,-0.5992359
1045803028,J053821.44-003344.7,84.58934,-0.5624227
1045803069,J053706.24+000855.1,84.27603,0.1486442
1045803076,J053713.06-001152.7,84.30443,-0.1979982
1045803168,J053837.72+000139.1,84.65717,0.0275388
1045803227,J053702.15-002835.5,84.25896,-0.4765293
1045803249,J053654.51-002505.0,84.22715,-0.4180768
1045804179,J054349.74+003535.6,85.95729,0.5932467
1045804250,J054118.52+002725.5,85.32718,0.4570998
1045805005,J054034.17-012153.9,85.1424,-1.364981
1045805012,J054040.30-011833.1,85.16794,-1.309214
1045805023,J054102.47-011738.0,85.26031,-1.293891
1045805064,J054228.53-004205.7,85.61888,-0.7016014
1045805202,J053919.27-010358.1,84.83031,-1.066151
1045805237,J053951.20-004354.9,84.96334,-0.7319232
1045807105,J054916.36-011604.2,87.31818,-1.267844
1045808046,J054618.89-000538.1,86.57873,-0.0939352
1045808048,J054607.88-001156.8,86.53284,-0.1991351
1045808178,J054503.35-011003.7,86.26396,-1.167709
1045808195,J054512.30-011336.8,86.30126,-1.2269
1045809001,J054645.81+001702.4,86.69091,0.2840185
1045809015,J054612.67+001113.0,86.5528,0.1869533
1045809017,J054609.25+001332.8,86.53857,0.2257828
1045809126,J054644.09+001803.0,86.68372,0.3008582
1045809191,J054717.27+003821.3,86.82198,0.6392617
1045809198,J054735.76+003839.8,86.89901,0.6444076
1045809217,J054557.38+002022.1,86.48912,0.3394921
1045809233,J054650.22+000439.6,86.70927,0.0776819
1045810027,J053730.01-004851.8,84.37508,-0.8143994
1045810030,J053520.27-005014.4,83.83446,-0.8373576
1045810033,J053558.01-005419.5,83.99174,-0.9054322
1045810036,J053434.68-005134.0,83.64454,-0.8594652
1045810042,J053357.54-005245.4,83.48976,-0.8792992
1045810066,J053630.68-001843.9,84.12784,-0.3122138
1045810069,J053301.72-002102.6,83.25717,-0.3507483
1045810080,J053530.84-001052.9,83.87852,-0.1813667
1045810107,J053508.69-004343.9,83.78624,-0.7288767
1045810112,J053520.17-004213.7,83.83405,-0.703831
1045810116,J053410.33-004714.7,83.54308,-0.7874371
1045810121,J053427.63-004405.3,83.61514,-0.7348294
1045810142,J053408.22-003129.8,83.53428,-0.5249539
1045810147,J053446.86-002612.5,83.69525,-0.4368243
1045810149,J053552.98-002346.1,83.97079,-0.3961513
1045810161,J053546.00-005752.2,83.94167,-0.96451
1045810182,J053442.83-002742.4,83.67847,-0.4617879
1045810194,J053705.90-003223.7,84.27462,-0.5399403
1045810235,J053708.81-003554.5,84.28674,-0.5984948
1045811020,J054027.22+015906.6,85.11343,1.985184
1045812153,J054902.36+010731.0,87.25986,1.125305
1045813242,J054801.06+003430.0,87.00445,0.5750248
1045814046,J053405.73+000905.4,83.5239,0.1515277
1045815148,J054253.72+005457.9,85.72385,0.9160878
1045815194,J054148.21+004247.6,85.4509,0.7132325
1046001032,J043901.63+233602.9,69.75681,23.60082
1046001068,J043556.83+235205.0,68.98682,23.86807
1046002051,J043029.59+242644.9,67.62332,24.44581
1046002135,J043540.94+241108.8,68.92062,24.1858
1046004112,J043920.94+254501.5,69.83726,25.75044
1046004149,J043619.10+254259.0,69.07959,25.71639
1046004187,J043828.58+261049.4,69.61912,26.18041
1046005077,J043558.81+243840.4,68.99507,24.64457
1046005123,J043455.42+242853.0,68.73093,24.4814
1046006110,J044642.61+245903.3,71.67758,24.98425
1046008129,J044237.69+251536.9,70.65708,25.26027
1046009002,J044049.50+255118.9,70.20629,25.85527
1046009005,J044104.25+255755.7,70.26772,25.96548
1046010174,J043051.38+244222.3,67.71411,24.7062
1046014040,J042702.79+254222.4,66.76163,25.70624
1046014105,J042653.54+260653.9,66.72309,26.11498
1046014106,J042724.68+262419.8,66.85284,26.40551
1046014170,J043044.23+260124.7,67.68433,26.02354
1046014231,J042704.69+260616.0,66.76955,26.10446
1046016178,J043114.44+271017.9,67.81017,27.17164
1046103076,J202415.65+404408.6,306.0652161,40.7357254
1046103081,J202337.93+403601.6,305.9080505,40.6004715
1046105086,J202954.69+395222.1,307.4779053,39.8728218
1046111178,J203040.79+424644.5,307.6699829,42.7790527
1050512210,J222617.97+311356.3,336.574886,31.232319
1050702060,J033739.28+311205.9,54.4137,31.20166
1050703056,J033842.61+323559.4,54.67757,32.59986
1050703113,J033749.92+324144.5,54.45804,32.69572
1050704039,J034332.06+320617.3,55.88361,32.10482
1050704054,J034444.71+320402.5,56.18632,32.06737
1050704062,J034520.45+320634.4,56.33524,32.10957
1050704108,J034548.28+322411.8,56.45117,32.40329
1050705095,J034237.81+311321.2,55.65757,31.22257
1050706141,J035402.22+315440.7,58.50929,31.91132
1050708030,J034710.95+320355.5,56.79563,32.06542
1050709079,J034615.51+334605.7,56.56464,33.76825
1050710127,J033533.27+315329.4,53.88863,31.89151
1050710171,J033449.88+311549.6,53.70784,31.26378
1050710225,J033401.66+311439.7,53.50695,31.24437
1050712196,J035052.79+340056.3,57.71996,34.01564
1050901032,J043901.63+233602.9,69.75681,23.60082
1050902051,J043029.59+242644.9,67.62332,24.44581
1050902135,J043540.94+241108.8,68.92062,24.1858
1050904112,J043920.94+254501.5,69.83726,25.75044
1050904187,J043828.58+261049.4,69.61912,26.18041
1050905077,J043558.81+243840.4,68.99507,24.64457
1050905123,J043455.42+242853.0,68.73093,24.4814
1050906110,J044642.61+245903.3,71.67758,24.98425
1050908129,J044237.69+251536.9,70.65708,25.26027
1050909002,J044049.50+255118.9,70.20629,25.85527
1050909005,J044104.25+255755.7,70.26772,25.96548
1050910174,J043051.38+244222.3,67.71411,24.7062
1050914040,J042702.79+254222.4,66.76163,25.70624
1050914105,J042653.54+260653.9,66.72309,26.11498
1050914106,J042724.68+262419.8,66.85284,26.40551
1050914170,J043044.23+260124.7,67.68433,26.02354
1050914231,J042704.69+260616.0,66.76955,26.10446
1050916178,J043114.44+271017.9,67.81017,27.17164
1051012210,J222617.97+311356.3,336.574886,31.232319
1051512210,J222617.97+311356.3,336.574886,31.232319
1051811180,J012816.36+715147.2,22.068181,71.863124
1052201014,J041506.50+272813.5,63.77712,27.47044
1052201168,J041447.30+264626.4,63.69709,26.774
1052201196,J041447.86+264811.0,63.69942,26.80306
1052204121,J041542.78+290959.8,63.92828,29.16662
1052204247,J041301.55+293445.8,63.25648,29.57939
1052205126,J041413.58+281249.1,63.5566,28.21366
1052205127,J041449.27+281230.4,63.70533,28.20846
1052205128,J041414.59+282758.0,63.56081,28.46613
1052205130,J041417.00+281057.7,63.57085,28.18271
1052205134,J041327.22+281624.6,63.36343,28.27352
1052205199,J041447.39+280305.5,63.69748,28.05153
1052206020,J042026.06+280409.0,65.10861,28.06918
1052206199,J042203.14+282539.1,65.51311,28.42753
1052206221,J042155.63+275506.1,65.48181,27.91838
1052206238,J041926.26+282614.2,64.85944,28.43729
1052206243,J041901.11+281941.7,64.75465,28.32825
1052207104,J041941.26+274948.1,64.92195,27.83004
1052208135,J041738.94+283300.5,64.41228,28.55016
1052208148,J041847.02+282007.4,64.69595,28.33541
1052208152,J041539.16+281858.5,63.91318,28.31626
1052208192,J041505.15+280846.0,63.77148,28.14613
1052208194,J041628.10+280735.7,64.11711,28.12659
1052211037,J041634.44+311241.9,64.14351,31.21165
1052212162,J042049.81+300915.3,65.20757,30.15425
1052415200,J000904.85+581648.0,2.2702201,58.2800117
1052701090,J042039.18+271731.7,65.16329,27.29216
1052702108,J041447.30+264626.4,63.69709,26.774
1052703010,J041733.72+282046.8,64.39053,28.34634
1052703021,J041749.65+282936.3,64.45691,28.49342
1052703022,J041847.02+282007.4,64.69595,28.33541
1052703068,J041542.78+290959.8,63.92828,29.16662
1052703238,J041449.27+281230.4,63.70533,28.20846
1052703249,J041414.59+282758.0,63.56081,28.46613
1052704004,J041926.26+282614.2,64.85944,28.43729
1052704091,J042203.14+282539.1,65.51311,28.42753
1052704154,J041915.83+290626.9,64.81598,29.10748
1052705149,J042155.63+275506.1,65.48181,27.91838
1052705154,J041628.10+280735.7,64.11711,28.12659
1052710111,J041417.00+281057.7,63.57085,28.18271
1052710232,J041327.22+281624.6,63.36343,28.27352
1052715033,J042049.81+300915.3,65.20757,30.15425
1053203177,J065413.57-043336.1,103.55658,-4.5600396
1053204187?,J065931.58-040527.7,104.88162,-4.0910468
1053209101?,J070057.83-033514.4,105.24097,-3.5873467
1053212145,J070115.43-030126.4,105.31433,-3.0240248
1053601014,J041506.50+272813.5,63.77712,27.47044
1053601168,J041447.30+264626.4,63.69709,26.774
1053601196,J041447.86+264811.0,63.69942,26.80306
1053604121,J041542.78+290959.8,63.92828,29.16662
1053604247,J041301.55+293445.8,63.25648,29.57939
1053605126,J041413.58+281249.1,63.5566,28.21366
1053605127,J041449.27+281230.4,63.70533,28.20846
1053605128,J041414.59+282758.0,63.56081,28.46613
1053605130,J041417.00+281057.7,63.57085,28.18271
1053605134,J041327.22+281624.6,63.36343,28.27352
1053605199,J041447.39+280305.5,63.69748,28.05153
1053606020,J042026.06+280409.0,65.10861,28.06918
1053606199,J042203.14+282539.1,65.51311,28.42753
1053606221,J042155.63+275506.1,65.48181,27.91838
1053606238,J041926.26+282614.2,64.85944,28.43729
1053607104,J041941.26+274948.1,64.92195,27.83004
1053608135,J041738.94+283300.5,64.41228,28.55016
1053608148,J041847.02+282007.4,64.69595,28.33541
1053608152,J041539.16+281858.5,63.91318,28.31626
1053608192,J041505.15+280846.0,63.77148,28.14613
1053608194,J041628.10+280735.7,64.11711,28.12659
1053611037,J041634.44+311241.9,64.14351,31.21165
1053612162,J042049.81+300915.3,65.20757,30.15425
1053701027,J054221.24-015910.6,85.5885,-1.986289
1053701030,J054304.55-020906.4,85.76899,-2.151799
1053701043,J054209.06-020817.4,85.53775,-2.138167
1053701048,J054152.58-020351.5,85.46912,-2.064333
1053701059,J054042.81-014717.1,85.17841,-1.788098
1053701088,J054154.51-014313.9,85.47716,-1.720552
1053701106,J054124.51-022236.4,85.35214,-2.376799
1053701112,J054147.05-021637.9,85.44605,-2.277219
1053701128,J054044.82-021150.1,85.18679,-2.197255
1053701131,J054143.17-020354.3,85.42988,-2.065084
1053701137,J054005.92-020327.1,85.0247,-2.057553
1053701146,J054101.88-015857.6,85.25787,-1.98268
1053701166,J054322.82-021608.9,85.84512,-2.269161
1053701168,J054355.82-022458.7,85.98261,-2.416332
1053701173,J054347.22-022721.6,85.94678,-2.456025
1053701211,J053940.17-022048.0,84.91738,-2.346677
1053701219,J053939.37-021704.5,84.91408,-2.284585
1053701223,J053924.56-022044.1,84.85236,-2.345602
1053702001,J053412.82-012037.8,83.55345,-1.34385
1053702003,J053456.92-012254.7,83.7372,-1.381867
1053702048,J053735.43-012504.2,84.39763,-1.41786
1053702050,J053619.23-012358.7,84.08016,-1.399662
1053702070,J053539.16-011149.1,83.91319,-1.196975
1053702073,J053530.15-011830.0,83.87566,-1.308341
1053702076,J053539.14-014322.2,83.91312,-1.72286
1053702088,J053520.93-013202.2,83.83724,-1.533945
1053702121,J053802.61-020444.6,84.51088,-2.079059
1053702139,J054032.39-014237.9,85.13496,-1.710544
1053702141,J053957.97-013155.4,84.99155,-1.532059
1053702150,J053934.78-013211.9,84.89495,-1.536651
1053702153,J053814.11-021559.7,84.55882,-2.2666
1053702162,J053901.37-021827.4,84.75572,-2.307627
1053702187,J053756.30-014255.5,84.4846,-1.715421
1053702192,J053656.31-014158.9,84.23463,-1.699713
1053702198,J053759.86-015012.7,84.49943,-1.836888
1053702222,J053935.47-015903.3,84.89783,-1.984274
1053702249,J053805.81-013356.0,84.52423,-1.565573
1053703014,J053945.64-003557.2,84.94019,-0.5992359
1053703028,J053821.44-003344.7,84.58934,-0.5624227
1053703069,J053706.24+000855.1,84.27603,0.1486442
1053703076,J053713.06-001152.7,84.30443,-0.1979982
1053703168,J053837.72+000139.1,84.65717,0.0275388
1053703227,J053702.15-002835.5,84.25896,-0.4765293
1053703249,J053654.51-002505.0,84.22715,-0.4180768
1053704076,J054330.32-002900.7,85.87634,-0.4835395
1053704179,J054349.74+003535.6,85.95729,0.5932467
1053704250,J054118.52+002725.5,85.32718,0.4570998
1053705023,J054102.47-011738.0,85.26031,-1.293891
1053705064,J054228.53-004205.7,85.61888,-0.7016014
1053705202,J053919.27-010358.1,84.83031,-1.066151
1053705237,J053951.20-004354.9,84.96334,-0.7319232
1053707105,J054916.36-011604.2,87.31818,-1.267844
1053708046,J054618.89-000538.1,86.57873,-0.0939352
1053708048,J054607.88-001156.8,86.53284,-0.1991351
1053708178,J054503.35-011003.7,86.26396,-1.167709
1053708195,J054512.30-011336.8,86.30126,-1.2269
1053709001,J054645.81+001702.4,86.69091,0.2840185
1053709015,J054612.67+001113.0,86.5528,0.1869533
1053709017,J054609.25+001332.8,86.53857,0.2257828
1053709126,J054644.09+001803.0,86.68372,0.3008582
1053709191,J054717.27+003821.3,86.82198,0.6392617
1053709198,J054735.76+003839.8,86.89901,0.6444076
1053709217,J054557.38+002022.1,86.48912,0.3394921
1053709233,J054650.22+000439.6,86.70927,0.0776819
1053710027,J053730.01-004851.8,84.37508,-0.8143994
1053710030,J053520.27-005014.4,83.83446,-0.8373576
1053710033,J053558.01-005419.5,83.99174,-0.9054322
1053710036,J053434.68-005134.0,83.64454,-0.8594652
1053710066,J053630.68-001843.9,84.12784,-0.3122138
1053710069,J053301.72-002102.6,83.25717,-0.3507483
1053710080,J053530.84-001052.9,83.87852,-0.1813667
1053710107,J053508.69-004343.9,83.78624,-0.7288767
1053710112,J053520.17-004213.7,83.83405,-0.703831
1053710121,J053427.63-004405.3,83.61514,-0.7348294
1053710142,J053408.22-003129.8,83.53428,-0.5249539
1053710147,J053446.86-002612.5,83.69525,-0.4368243
1053710149,J053552.98-002346.1,83.97079,-0.3961513
1053710161,J053546.00-005752.2,83.94167,-0.96451
1053710182,J053442.83-002742.4,83.67847,-0.4617879
1053710194,J053705.90-003223.7,84.27462,-0.5399403
1053710235,J053708.81-003554.5,84.28674,-0.5984948
1053711020,J054027.22+015906.6,85.11343,1.985184
1053712153,J054902.36+010731.0,87.25986,1.125305
1053712164,J054809.19+011227.3,87.03831,1.2076
1053713242,J054801.06+003430.0,87.00445,0.5750248
1053713244,J054850.11+004118.5,87.20881,0.6884943
1053714046,J053405.73+000905.4,83.5239,0.1515277
1053715148,J054253.72+005457.9,85.72385,0.9160878
1053715194,J054148.21+004247.6,85.4509,0.7132325
1054214020,J221406.10+700504.3,333.52544,70.084554
1054214214,J221541.92+693856.6,333.92468,69.649082
1054301032,J043901.63+233602.9,69.75681,23.60082
1054302051,J043029.59+242644.9,67.62332,24.44581
1054302135,J043540.94+241108.8,68.92062,24.1858
1054304112,J043920.94+254501.5,69.83726,25.75044
1054304149,J043619.10+254259.0,69.07959,25.71639
1054304187,J043828.58+261049.4,69.61912,26.18041
1054305077,J043558.81+243840.4,68.99507,24.64457
1054305123,J043455.42+242853.0,68.73093,24.4814
1054306110,J044642.61+245903.3,71.67758,24.98425
1054308129,J044237.69+251536.9,70.65708,25.26027
1054309002,J044049.50+255118.9,70.20629,25.85527
1054309005,J044104.25+255755.7,70.26772,25.96548
1054310174,J043051.38+244222.3,67.71411,24.7062
1054314040,J042702.79+254222.4,66.76163,25.70624
1054314106,J042724.68+262419.8,66.85284,26.40551
1054314170,J043044.23+260124.7,67.68433,26.02354
1054314231,J042704.69+260616.0,66.76955,26.10446
1054316178,J043114.44+271017.9,67.81017,27.17164
1054801014,J041506.50+272813.5,63.77712,27.47044
1054801168,J041447.30+264626.4,63.69709,26.774
1054801196,J041447.86+264811.0,63.69942,26.80306
1054804121,J041542.78+290959.8,63.92828,29.16662
1054804247,J041301.55+293445.8,63.25648,29.57939
1054805126,J041413.58+281249.1,63.5566,28.21366
1054805127,J041449.27+281230.4,63.70533,28.20846
1054805128,J041414.59+282758.0,63.56081,28.46613
1054805130,J041417.00+281057.7,63.57085,28.18271
1054805134,J041327.22+281624.6,63.36343,28.27352
